"month","day","broad.behavior","family","Freq"
"5","1","Active movement","Apodidae",0
"8","1","Active movement","Apodidae",0
"5","2","Active movement","Apodidae",0
"8","2","Active movement","Apodidae",0
"5","3","Active movement","Apodidae",2
"8","3","Active movement","Apodidae",0
"5","4","Active movement","Apodidae",0
"8","4","Active movement","Apodidae",0
"5","5","Active movement","Apodidae",0
"8","5","Active movement","Apodidae",0
"5","6","Active movement","Apodidae",2
"8","6","Active movement","Apodidae",0
"5","7","Active movement","Apodidae",0
"8","7","Active movement","Apodidae",0
"5","8","Active movement","Apodidae",0
"8","8","Active movement","Apodidae",0
"5","9","Active movement","Apodidae",0
"8","9","Active movement","Apodidae",0
"5","10","Active movement","Apodidae",0
"8","10","Active movement","Apodidae",0
"5","14","Active movement","Apodidae",0
"8","14","Active movement","Apodidae",0
"5","15","Active movement","Apodidae",0
"8","15","Active movement","Apodidae",0
"5","16","Active movement","Apodidae",0
"8","16","Active movement","Apodidae",0
"5","17","Active movement","Apodidae",0
"8","17","Active movement","Apodidae",0
"5","18","Active movement","Apodidae",0
"8","18","Active movement","Apodidae",0
"5","19","Active movement","Apodidae",0
"8","19","Active movement","Apodidae",0
"5","20","Active movement","Apodidae",0
"8","20","Active movement","Apodidae",0
"5","21","Active movement","Apodidae",0
"8","21","Active movement","Apodidae",0
"5","22","Active movement","Apodidae",0
"8","22","Active movement","Apodidae",0
"5","23","Active movement","Apodidae",0
"8","23","Active movement","Apodidae",0
"5","24","Active movement","Apodidae",0
"8","24","Active movement","Apodidae",0
"5","1","Cleaning","Apodidae",0
"8","1","Cleaning","Apodidae",0
"5","2","Cleaning","Apodidae",0
"8","2","Cleaning","Apodidae",0
"5","3","Cleaning","Apodidae",0
"8","3","Cleaning","Apodidae",0
"5","4","Cleaning","Apodidae",0
"8","4","Cleaning","Apodidae",0
"5","5","Cleaning","Apodidae",0
"8","5","Cleaning","Apodidae",0
"5","6","Cleaning","Apodidae",0
"8","6","Cleaning","Apodidae",0
"5","7","Cleaning","Apodidae",0
"8","7","Cleaning","Apodidae",0
"5","8","Cleaning","Apodidae",0
"8","8","Cleaning","Apodidae",0
"5","9","Cleaning","Apodidae",0
"8","9","Cleaning","Apodidae",0
"5","10","Cleaning","Apodidae",0
"8","10","Cleaning","Apodidae",0
"5","14","Cleaning","Apodidae",0
"8","14","Cleaning","Apodidae",0
"5","15","Cleaning","Apodidae",0
"8","15","Cleaning","Apodidae",0
"5","16","Cleaning","Apodidae",0
"8","16","Cleaning","Apodidae",0
"5","17","Cleaning","Apodidae",0
"8","17","Cleaning","Apodidae",0
"5","18","Cleaning","Apodidae",0
"8","18","Cleaning","Apodidae",0
"5","19","Cleaning","Apodidae",0
"8","19","Cleaning","Apodidae",0
"5","20","Cleaning","Apodidae",0
"8","20","Cleaning","Apodidae",0
"5","21","Cleaning","Apodidae",0
"8","21","Cleaning","Apodidae",0
"5","22","Cleaning","Apodidae",0
"8","22","Cleaning","Apodidae",0
"5","23","Cleaning","Apodidae",0
"8","23","Cleaning","Apodidae",0
"5","24","Cleaning","Apodidae",0
"8","24","Cleaning","Apodidae",0
"5","1","Feeding","Apodidae",0
"8","1","Feeding","Apodidae",0
"5","2","Feeding","Apodidae",0
"8","2","Feeding","Apodidae",0
"5","3","Feeding","Apodidae",0
"8","3","Feeding","Apodidae",0
"5","4","Feeding","Apodidae",0
"8","4","Feeding","Apodidae",0
"5","5","Feeding","Apodidae",0
"8","5","Feeding","Apodidae",0
"5","6","Feeding","Apodidae",0
"8","6","Feeding","Apodidae",0
"5","7","Feeding","Apodidae",0
"8","7","Feeding","Apodidae",0
"5","8","Feeding","Apodidae",0
"8","8","Feeding","Apodidae",0
"5","9","Feeding","Apodidae",0
"8","9","Feeding","Apodidae",0
"5","10","Feeding","Apodidae",0
"8","10","Feeding","Apodidae",0
"5","14","Feeding","Apodidae",0
"8","14","Feeding","Apodidae",0
"5","15","Feeding","Apodidae",0
"8","15","Feeding","Apodidae",0
"5","16","Feeding","Apodidae",0
"8","16","Feeding","Apodidae",0
"5","17","Feeding","Apodidae",0
"8","17","Feeding","Apodidae",0
"5","18","Feeding","Apodidae",0
"8","18","Feeding","Apodidae",0
"5","19","Feeding","Apodidae",0
"8","19","Feeding","Apodidae",0
"5","20","Feeding","Apodidae",0
"8","20","Feeding","Apodidae",0
"5","21","Feeding","Apodidae",0
"8","21","Feeding","Apodidae",0
"5","22","Feeding","Apodidae",0
"8","22","Feeding","Apodidae",0
"5","23","Feeding","Apodidae",0
"8","23","Feeding","Apodidae",0
"5","24","Feeding","Apodidae",0
"8","24","Feeding","Apodidae",0
"5","1","Inactivity","Apodidae",0
"8","1","Inactivity","Apodidae",0
"5","2","Inactivity","Apodidae",0
"8","2","Inactivity","Apodidae",0
"5","3","Inactivity","Apodidae",0
"8","3","Inactivity","Apodidae",0
"5","4","Inactivity","Apodidae",0
"8","4","Inactivity","Apodidae",0
"5","5","Inactivity","Apodidae",0
"8","5","Inactivity","Apodidae",0
"5","6","Inactivity","Apodidae",0
"8","6","Inactivity","Apodidae",0
"5","7","Inactivity","Apodidae",0
"8","7","Inactivity","Apodidae",0
"5","8","Inactivity","Apodidae",0
"8","8","Inactivity","Apodidae",0
"5","9","Inactivity","Apodidae",0
"8","9","Inactivity","Apodidae",0
"5","10","Inactivity","Apodidae",0
"8","10","Inactivity","Apodidae",0
"5","14","Inactivity","Apodidae",0
"8","14","Inactivity","Apodidae",0
"5","15","Inactivity","Apodidae",0
"8","15","Inactivity","Apodidae",0
"5","16","Inactivity","Apodidae",0
"8","16","Inactivity","Apodidae",0
"5","17","Inactivity","Apodidae",0
"8","17","Inactivity","Apodidae",0
"5","18","Inactivity","Apodidae",0
"8","18","Inactivity","Apodidae",0
"5","19","Inactivity","Apodidae",0
"8","19","Inactivity","Apodidae",0
"5","20","Inactivity","Apodidae",0
"8","20","Inactivity","Apodidae",0
"5","21","Inactivity","Apodidae",0
"8","21","Inactivity","Apodidae",0
"5","22","Inactivity","Apodidae",0
"8","22","Inactivity","Apodidae",0
"5","23","Inactivity","Apodidae",0
"8","23","Inactivity","Apodidae",0
"5","24","Inactivity","Apodidae",0
"8","24","Inactivity","Apodidae",0
"5","1","Territorial/mating","Apodidae",0
"8","1","Territorial/mating","Apodidae",0
"5","2","Territorial/mating","Apodidae",0
"8","2","Territorial/mating","Apodidae",0
"5","3","Territorial/mating","Apodidae",0
"8","3","Territorial/mating","Apodidae",0
"5","4","Territorial/mating","Apodidae",0
"8","4","Territorial/mating","Apodidae",0
"5","5","Territorial/mating","Apodidae",0
"8","5","Territorial/mating","Apodidae",0
"5","6","Territorial/mating","Apodidae",1
"8","6","Territorial/mating","Apodidae",0
"5","7","Territorial/mating","Apodidae",11
"8","7","Territorial/mating","Apodidae",0
"5","8","Territorial/mating","Apodidae",0
"8","8","Territorial/mating","Apodidae",0
"5","9","Territorial/mating","Apodidae",2
"8","9","Territorial/mating","Apodidae",0
"5","10","Territorial/mating","Apodidae",0
"8","10","Territorial/mating","Apodidae",0
"5","14","Territorial/mating","Apodidae",0
"8","14","Territorial/mating","Apodidae",0
"5","15","Territorial/mating","Apodidae",0
"8","15","Territorial/mating","Apodidae",0
"5","16","Territorial/mating","Apodidae",0
"8","16","Territorial/mating","Apodidae",0
"5","17","Territorial/mating","Apodidae",0
"8","17","Territorial/mating","Apodidae",0
"5","18","Territorial/mating","Apodidae",0
"8","18","Territorial/mating","Apodidae",0
"5","19","Territorial/mating","Apodidae",0
"8","19","Territorial/mating","Apodidae",0
"5","20","Territorial/mating","Apodidae",0
"8","20","Territorial/mating","Apodidae",0
"5","21","Territorial/mating","Apodidae",0
"8","21","Territorial/mating","Apodidae",0
"5","22","Territorial/mating","Apodidae",0
"8","22","Territorial/mating","Apodidae",0
"5","23","Territorial/mating","Apodidae",0
"8","23","Territorial/mating","Apodidae",0
"5","24","Territorial/mating","Apodidae",0
"8","24","Territorial/mating","Apodidae",0
"5","1","Active movement","Cardinalidae",0
"8","1","Active movement","Cardinalidae",0
"5","2","Active movement","Cardinalidae",0
"8","2","Active movement","Cardinalidae",0
"5","3","Active movement","Cardinalidae",0
"8","3","Active movement","Cardinalidae",0
"5","4","Active movement","Cardinalidae",1
"8","4","Active movement","Cardinalidae",0
"5","5","Active movement","Cardinalidae",0
"8","5","Active movement","Cardinalidae",0
"5","6","Active movement","Cardinalidae",0
"8","6","Active movement","Cardinalidae",0
"5","7","Active movement","Cardinalidae",0
"8","7","Active movement","Cardinalidae",0
"5","8","Active movement","Cardinalidae",0
"8","8","Active movement","Cardinalidae",0
"5","9","Active movement","Cardinalidae",0
"8","9","Active movement","Cardinalidae",0
"5","10","Active movement","Cardinalidae",0
"8","10","Active movement","Cardinalidae",0
"5","14","Active movement","Cardinalidae",0
"8","14","Active movement","Cardinalidae",0
"5","15","Active movement","Cardinalidae",0
"8","15","Active movement","Cardinalidae",0
"5","16","Active movement","Cardinalidae",0
"8","16","Active movement","Cardinalidae",0
"5","17","Active movement","Cardinalidae",0
"8","17","Active movement","Cardinalidae",0
"5","18","Active movement","Cardinalidae",0
"8","18","Active movement","Cardinalidae",0
"5","19","Active movement","Cardinalidae",0
"8","19","Active movement","Cardinalidae",0
"5","20","Active movement","Cardinalidae",0
"8","20","Active movement","Cardinalidae",0
"5","21","Active movement","Cardinalidae",0
"8","21","Active movement","Cardinalidae",0
"5","22","Active movement","Cardinalidae",0
"8","22","Active movement","Cardinalidae",0
"5","23","Active movement","Cardinalidae",0
"8","23","Active movement","Cardinalidae",0
"5","24","Active movement","Cardinalidae",0
"8","24","Active movement","Cardinalidae",0
"5","1","Cleaning","Cardinalidae",0
"8","1","Cleaning","Cardinalidae",0
"5","2","Cleaning","Cardinalidae",0
"8","2","Cleaning","Cardinalidae",0
"5","3","Cleaning","Cardinalidae",0
"8","3","Cleaning","Cardinalidae",0
"5","4","Cleaning","Cardinalidae",0
"8","4","Cleaning","Cardinalidae",0
"5","5","Cleaning","Cardinalidae",0
"8","5","Cleaning","Cardinalidae",0
"5","6","Cleaning","Cardinalidae",0
"8","6","Cleaning","Cardinalidae",0
"5","7","Cleaning","Cardinalidae",0
"8","7","Cleaning","Cardinalidae",0
"5","8","Cleaning","Cardinalidae",0
"8","8","Cleaning","Cardinalidae",0
"5","9","Cleaning","Cardinalidae",0
"8","9","Cleaning","Cardinalidae",0
"5","10","Cleaning","Cardinalidae",0
"8","10","Cleaning","Cardinalidae",0
"5","14","Cleaning","Cardinalidae",0
"8","14","Cleaning","Cardinalidae",0
"5","15","Cleaning","Cardinalidae",0
"8","15","Cleaning","Cardinalidae",0
"5","16","Cleaning","Cardinalidae",0
"8","16","Cleaning","Cardinalidae",0
"5","17","Cleaning","Cardinalidae",0
"8","17","Cleaning","Cardinalidae",0
"5","18","Cleaning","Cardinalidae",0
"8","18","Cleaning","Cardinalidae",0
"5","19","Cleaning","Cardinalidae",0
"8","19","Cleaning","Cardinalidae",0
"5","20","Cleaning","Cardinalidae",0
"8","20","Cleaning","Cardinalidae",0
"5","21","Cleaning","Cardinalidae",0
"8","21","Cleaning","Cardinalidae",0
"5","22","Cleaning","Cardinalidae",0
"8","22","Cleaning","Cardinalidae",0
"5","23","Cleaning","Cardinalidae",0
"8","23","Cleaning","Cardinalidae",0
"5","24","Cleaning","Cardinalidae",0
"8","24","Cleaning","Cardinalidae",0
"5","1","Feeding","Cardinalidae",0
"8","1","Feeding","Cardinalidae",0
"5","2","Feeding","Cardinalidae",0
"8","2","Feeding","Cardinalidae",0
"5","3","Feeding","Cardinalidae",0
"8","3","Feeding","Cardinalidae",0
"5","4","Feeding","Cardinalidae",0
"8","4","Feeding","Cardinalidae",0
"5","5","Feeding","Cardinalidae",0
"8","5","Feeding","Cardinalidae",0
"5","6","Feeding","Cardinalidae",0
"8","6","Feeding","Cardinalidae",0
"5","7","Feeding","Cardinalidae",0
"8","7","Feeding","Cardinalidae",0
"5","8","Feeding","Cardinalidae",0
"8","8","Feeding","Cardinalidae",0
"5","9","Feeding","Cardinalidae",0
"8","9","Feeding","Cardinalidae",0
"5","10","Feeding","Cardinalidae",0
"8","10","Feeding","Cardinalidae",0
"5","14","Feeding","Cardinalidae",0
"8","14","Feeding","Cardinalidae",0
"5","15","Feeding","Cardinalidae",0
"8","15","Feeding","Cardinalidae",0
"5","16","Feeding","Cardinalidae",0
"8","16","Feeding","Cardinalidae",0
"5","17","Feeding","Cardinalidae",0
"8","17","Feeding","Cardinalidae",0
"5","18","Feeding","Cardinalidae",0
"8","18","Feeding","Cardinalidae",0
"5","19","Feeding","Cardinalidae",0
"8","19","Feeding","Cardinalidae",0
"5","20","Feeding","Cardinalidae",0
"8","20","Feeding","Cardinalidae",0
"5","21","Feeding","Cardinalidae",0
"8","21","Feeding","Cardinalidae",0
"5","22","Feeding","Cardinalidae",0
"8","22","Feeding","Cardinalidae",0
"5","23","Feeding","Cardinalidae",0
"8","23","Feeding","Cardinalidae",0
"5","24","Feeding","Cardinalidae",0
"8","24","Feeding","Cardinalidae",0
"5","1","Inactivity","Cardinalidae",3
"8","1","Inactivity","Cardinalidae",0
"5","2","Inactivity","Cardinalidae",0
"8","2","Inactivity","Cardinalidae",0
"5","3","Inactivity","Cardinalidae",0
"8","3","Inactivity","Cardinalidae",0
"5","4","Inactivity","Cardinalidae",0
"8","4","Inactivity","Cardinalidae",0
"5","5","Inactivity","Cardinalidae",0
"8","5","Inactivity","Cardinalidae",0
"5","6","Inactivity","Cardinalidae",0
"8","6","Inactivity","Cardinalidae",0
"5","7","Inactivity","Cardinalidae",0
"8","7","Inactivity","Cardinalidae",0
"5","8","Inactivity","Cardinalidae",0
"8","8","Inactivity","Cardinalidae",0
"5","9","Inactivity","Cardinalidae",0
"8","9","Inactivity","Cardinalidae",0
"5","10","Inactivity","Cardinalidae",0
"8","10","Inactivity","Cardinalidae",0
"5","14","Inactivity","Cardinalidae",0
"8","14","Inactivity","Cardinalidae",0
"5","15","Inactivity","Cardinalidae",0
"8","15","Inactivity","Cardinalidae",0
"5","16","Inactivity","Cardinalidae",0
"8","16","Inactivity","Cardinalidae",0
"5","17","Inactivity","Cardinalidae",0
"8","17","Inactivity","Cardinalidae",0
"5","18","Inactivity","Cardinalidae",0
"8","18","Inactivity","Cardinalidae",0
"5","19","Inactivity","Cardinalidae",0
"8","19","Inactivity","Cardinalidae",0
"5","20","Inactivity","Cardinalidae",0
"8","20","Inactivity","Cardinalidae",0
"5","21","Inactivity","Cardinalidae",0
"8","21","Inactivity","Cardinalidae",0
"5","22","Inactivity","Cardinalidae",0
"8","22","Inactivity","Cardinalidae",0
"5","23","Inactivity","Cardinalidae",0
"8","23","Inactivity","Cardinalidae",0
"5","24","Inactivity","Cardinalidae",0
"8","24","Inactivity","Cardinalidae",0
"5","1","Territorial/mating","Cardinalidae",0
"8","1","Territorial/mating","Cardinalidae",0
"5","2","Territorial/mating","Cardinalidae",0
"8","2","Territorial/mating","Cardinalidae",0
"5","3","Territorial/mating","Cardinalidae",0
"8","3","Territorial/mating","Cardinalidae",0
"5","4","Territorial/mating","Cardinalidae",0
"8","4","Territorial/mating","Cardinalidae",0
"5","5","Territorial/mating","Cardinalidae",0
"8","5","Territorial/mating","Cardinalidae",0
"5","6","Territorial/mating","Cardinalidae",0
"8","6","Territorial/mating","Cardinalidae",0
"5","7","Territorial/mating","Cardinalidae",0
"8","7","Territorial/mating","Cardinalidae",0
"5","8","Territorial/mating","Cardinalidae",1
"8","8","Territorial/mating","Cardinalidae",0
"5","9","Territorial/mating","Cardinalidae",0
"8","9","Territorial/mating","Cardinalidae",0
"5","10","Territorial/mating","Cardinalidae",0
"8","10","Territorial/mating","Cardinalidae",0
"5","14","Territorial/mating","Cardinalidae",0
"8","14","Territorial/mating","Cardinalidae",0
"5","15","Territorial/mating","Cardinalidae",0
"8","15","Territorial/mating","Cardinalidae",0
"5","16","Territorial/mating","Cardinalidae",0
"8","16","Territorial/mating","Cardinalidae",0
"5","17","Territorial/mating","Cardinalidae",0
"8","17","Territorial/mating","Cardinalidae",0
"5","18","Territorial/mating","Cardinalidae",0
"8","18","Territorial/mating","Cardinalidae",0
"5","19","Territorial/mating","Cardinalidae",0
"8","19","Territorial/mating","Cardinalidae",0
"5","20","Territorial/mating","Cardinalidae",0
"8","20","Territorial/mating","Cardinalidae",0
"5","21","Territorial/mating","Cardinalidae",0
"8","21","Territorial/mating","Cardinalidae",0
"5","22","Territorial/mating","Cardinalidae",0
"8","22","Territorial/mating","Cardinalidae",0
"5","23","Territorial/mating","Cardinalidae",0
"8","23","Territorial/mating","Cardinalidae",0
"5","24","Territorial/mating","Cardinalidae",0
"8","24","Territorial/mating","Cardinalidae",0
"5","1","Active movement","Columbidae",1
"8","1","Active movement","Columbidae",0
"5","2","Active movement","Columbidae",0
"8","2","Active movement","Columbidae",0
"5","3","Active movement","Columbidae",0
"8","3","Active movement","Columbidae",0
"5","4","Active movement","Columbidae",0
"8","4","Active movement","Columbidae",0
"5","5","Active movement","Columbidae",1
"8","5","Active movement","Columbidae",0
"5","6","Active movement","Columbidae",7
"8","6","Active movement","Columbidae",0
"5","7","Active movement","Columbidae",2
"8","7","Active movement","Columbidae",0
"5","8","Active movement","Columbidae",0
"8","8","Active movement","Columbidae",0
"5","9","Active movement","Columbidae",0
"8","9","Active movement","Columbidae",0
"5","10","Active movement","Columbidae",0
"8","10","Active movement","Columbidae",0
"5","14","Active movement","Columbidae",0
"8","14","Active movement","Columbidae",0
"5","15","Active movement","Columbidae",0
"8","15","Active movement","Columbidae",0
"5","16","Active movement","Columbidae",0
"8","16","Active movement","Columbidae",0
"5","17","Active movement","Columbidae",0
"8","17","Active movement","Columbidae",0
"5","18","Active movement","Columbidae",0
"8","18","Active movement","Columbidae",0
"5","19","Active movement","Columbidae",0
"8","19","Active movement","Columbidae",0
"5","20","Active movement","Columbidae",0
"8","20","Active movement","Columbidae",0
"5","21","Active movement","Columbidae",0
"8","21","Active movement","Columbidae",0
"5","22","Active movement","Columbidae",0
"8","22","Active movement","Columbidae",0
"5","23","Active movement","Columbidae",0
"8","23","Active movement","Columbidae",0
"5","24","Active movement","Columbidae",0
"8","24","Active movement","Columbidae",0
"5","1","Cleaning","Columbidae",0
"8","1","Cleaning","Columbidae",0
"5","2","Cleaning","Columbidae",0
"8","2","Cleaning","Columbidae",0
"5","3","Cleaning","Columbidae",0
"8","3","Cleaning","Columbidae",0
"5","4","Cleaning","Columbidae",0
"8","4","Cleaning","Columbidae",0
"5","5","Cleaning","Columbidae",0
"8","5","Cleaning","Columbidae",0
"5","6","Cleaning","Columbidae",0
"8","6","Cleaning","Columbidae",0
"5","7","Cleaning","Columbidae",0
"8","7","Cleaning","Columbidae",0
"5","8","Cleaning","Columbidae",0
"8","8","Cleaning","Columbidae",0
"5","9","Cleaning","Columbidae",0
"8","9","Cleaning","Columbidae",0
"5","10","Cleaning","Columbidae",0
"8","10","Cleaning","Columbidae",0
"5","14","Cleaning","Columbidae",0
"8","14","Cleaning","Columbidae",0
"5","15","Cleaning","Columbidae",0
"8","15","Cleaning","Columbidae",0
"5","16","Cleaning","Columbidae",0
"8","16","Cleaning","Columbidae",0
"5","17","Cleaning","Columbidae",0
"8","17","Cleaning","Columbidae",0
"5","18","Cleaning","Columbidae",0
"8","18","Cleaning","Columbidae",0
"5","19","Cleaning","Columbidae",0
"8","19","Cleaning","Columbidae",0
"5","20","Cleaning","Columbidae",0
"8","20","Cleaning","Columbidae",0
"5","21","Cleaning","Columbidae",0
"8","21","Cleaning","Columbidae",0
"5","22","Cleaning","Columbidae",0
"8","22","Cleaning","Columbidae",0
"5","23","Cleaning","Columbidae",0
"8","23","Cleaning","Columbidae",0
"5","24","Cleaning","Columbidae",0
"8","24","Cleaning","Columbidae",0
"5","1","Feeding","Columbidae",0
"8","1","Feeding","Columbidae",0
"5","2","Feeding","Columbidae",0
"8","2","Feeding","Columbidae",0
"5","3","Feeding","Columbidae",0
"8","3","Feeding","Columbidae",0
"5","4","Feeding","Columbidae",0
"8","4","Feeding","Columbidae",0
"5","5","Feeding","Columbidae",0
"8","5","Feeding","Columbidae",0
"5","6","Feeding","Columbidae",0
"8","6","Feeding","Columbidae",0
"5","7","Feeding","Columbidae",0
"8","7","Feeding","Columbidae",0
"5","8","Feeding","Columbidae",0
"8","8","Feeding","Columbidae",0
"5","9","Feeding","Columbidae",0
"8","9","Feeding","Columbidae",0
"5","10","Feeding","Columbidae",0
"8","10","Feeding","Columbidae",0
"5","14","Feeding","Columbidae",0
"8","14","Feeding","Columbidae",0
"5","15","Feeding","Columbidae",0
"8","15","Feeding","Columbidae",0
"5","16","Feeding","Columbidae",0
"8","16","Feeding","Columbidae",0
"5","17","Feeding","Columbidae",0
"8","17","Feeding","Columbidae",0
"5","18","Feeding","Columbidae",0
"8","18","Feeding","Columbidae",0
"5","19","Feeding","Columbidae",0
"8","19","Feeding","Columbidae",0
"5","20","Feeding","Columbidae",0
"8","20","Feeding","Columbidae",0
"5","21","Feeding","Columbidae",0
"8","21","Feeding","Columbidae",0
"5","22","Feeding","Columbidae",0
"8","22","Feeding","Columbidae",0
"5","23","Feeding","Columbidae",0
"8","23","Feeding","Columbidae",0
"5","24","Feeding","Columbidae",0
"8","24","Feeding","Columbidae",0
"5","1","Inactivity","Columbidae",1
"8","1","Inactivity","Columbidae",0
"5","2","Inactivity","Columbidae",2
"8","2","Inactivity","Columbidae",0
"5","3","Inactivity","Columbidae",1
"8","3","Inactivity","Columbidae",0
"5","4","Inactivity","Columbidae",0
"8","4","Inactivity","Columbidae",0
"5","5","Inactivity","Columbidae",0
"8","5","Inactivity","Columbidae",0
"5","6","Inactivity","Columbidae",0
"8","6","Inactivity","Columbidae",0
"5","7","Inactivity","Columbidae",0
"8","7","Inactivity","Columbidae",0
"5","8","Inactivity","Columbidae",0
"8","8","Inactivity","Columbidae",0
"5","9","Inactivity","Columbidae",0
"8","9","Inactivity","Columbidae",0
"5","10","Inactivity","Columbidae",1
"8","10","Inactivity","Columbidae",0
"5","14","Inactivity","Columbidae",0
"8","14","Inactivity","Columbidae",0
"5","15","Inactivity","Columbidae",0
"8","15","Inactivity","Columbidae",0
"5","16","Inactivity","Columbidae",0
"8","16","Inactivity","Columbidae",0
"5","17","Inactivity","Columbidae",0
"8","17","Inactivity","Columbidae",0
"5","18","Inactivity","Columbidae",0
"8","18","Inactivity","Columbidae",0
"5","19","Inactivity","Columbidae",0
"8","19","Inactivity","Columbidae",0
"5","20","Inactivity","Columbidae",0
"8","20","Inactivity","Columbidae",0
"5","21","Inactivity","Columbidae",0
"8","21","Inactivity","Columbidae",0
"5","22","Inactivity","Columbidae",0
"8","22","Inactivity","Columbidae",0
"5","23","Inactivity","Columbidae",0
"8","23","Inactivity","Columbidae",0
"5","24","Inactivity","Columbidae",0
"8","24","Inactivity","Columbidae",0
"5","1","Territorial/mating","Columbidae",1
"8","1","Territorial/mating","Columbidae",0
"5","2","Territorial/mating","Columbidae",4
"8","2","Territorial/mating","Columbidae",0
"5","3","Territorial/mating","Columbidae",2
"8","3","Territorial/mating","Columbidae",0
"5","4","Territorial/mating","Columbidae",0
"8","4","Territorial/mating","Columbidae",0
"5","5","Territorial/mating","Columbidae",2
"8","5","Territorial/mating","Columbidae",0
"5","6","Territorial/mating","Columbidae",0
"8","6","Territorial/mating","Columbidae",0
"5","7","Territorial/mating","Columbidae",0
"8","7","Territorial/mating","Columbidae",0
"5","8","Territorial/mating","Columbidae",0
"8","8","Territorial/mating","Columbidae",0
"5","9","Territorial/mating","Columbidae",0
"8","9","Territorial/mating","Columbidae",0
"5","10","Territorial/mating","Columbidae",0
"8","10","Territorial/mating","Columbidae",0
"5","14","Territorial/mating","Columbidae",0
"8","14","Territorial/mating","Columbidae",0
"5","15","Territorial/mating","Columbidae",0
"8","15","Territorial/mating","Columbidae",0
"5","16","Territorial/mating","Columbidae",0
"8","16","Territorial/mating","Columbidae",0
"5","17","Territorial/mating","Columbidae",0
"8","17","Territorial/mating","Columbidae",0
"5","18","Territorial/mating","Columbidae",0
"8","18","Territorial/mating","Columbidae",0
"5","19","Territorial/mating","Columbidae",0
"8","19","Territorial/mating","Columbidae",0
"5","20","Territorial/mating","Columbidae",0
"8","20","Territorial/mating","Columbidae",0
"5","21","Territorial/mating","Columbidae",0
"8","21","Territorial/mating","Columbidae",0
"5","22","Territorial/mating","Columbidae",0
"8","22","Territorial/mating","Columbidae",0
"5","23","Territorial/mating","Columbidae",0
"8","23","Territorial/mating","Columbidae",0
"5","24","Territorial/mating","Columbidae",0
"8","24","Territorial/mating","Columbidae",0
"5","1","Active movement","Cuculidae",0
"8","1","Active movement","Cuculidae",0
"5","2","Active movement","Cuculidae",0
"8","2","Active movement","Cuculidae",0
"5","3","Active movement","Cuculidae",0
"8","3","Active movement","Cuculidae",0
"5","4","Active movement","Cuculidae",0
"8","4","Active movement","Cuculidae",0
"5","5","Active movement","Cuculidae",0
"8","5","Active movement","Cuculidae",0
"5","6","Active movement","Cuculidae",0
"8","6","Active movement","Cuculidae",0
"5","7","Active movement","Cuculidae",0
"8","7","Active movement","Cuculidae",0
"5","8","Active movement","Cuculidae",0
"8","8","Active movement","Cuculidae",0
"5","9","Active movement","Cuculidae",0
"8","9","Active movement","Cuculidae",0
"5","10","Active movement","Cuculidae",0
"8","10","Active movement","Cuculidae",0
"5","14","Active movement","Cuculidae",0
"8","14","Active movement","Cuculidae",0
"5","15","Active movement","Cuculidae",0
"8","15","Active movement","Cuculidae",0
"5","16","Active movement","Cuculidae",0
"8","16","Active movement","Cuculidae",0
"5","17","Active movement","Cuculidae",0
"8","17","Active movement","Cuculidae",0
"5","18","Active movement","Cuculidae",0
"8","18","Active movement","Cuculidae",0
"5","19","Active movement","Cuculidae",0
"8","19","Active movement","Cuculidae",0
"5","20","Active movement","Cuculidae",0
"8","20","Active movement","Cuculidae",0
"5","21","Active movement","Cuculidae",0
"8","21","Active movement","Cuculidae",0
"5","22","Active movement","Cuculidae",0
"8","22","Active movement","Cuculidae",0
"5","23","Active movement","Cuculidae",0
"8","23","Active movement","Cuculidae",1
"5","24","Active movement","Cuculidae",0
"8","24","Active movement","Cuculidae",0
"5","1","Cleaning","Cuculidae",0
"8","1","Cleaning","Cuculidae",0
"5","2","Cleaning","Cuculidae",0
"8","2","Cleaning","Cuculidae",0
"5","3","Cleaning","Cuculidae",0
"8","3","Cleaning","Cuculidae",0
"5","4","Cleaning","Cuculidae",0
"8","4","Cleaning","Cuculidae",0
"5","5","Cleaning","Cuculidae",0
"8","5","Cleaning","Cuculidae",0
"5","6","Cleaning","Cuculidae",0
"8","6","Cleaning","Cuculidae",0
"5","7","Cleaning","Cuculidae",0
"8","7","Cleaning","Cuculidae",0
"5","8","Cleaning","Cuculidae",0
"8","8","Cleaning","Cuculidae",0
"5","9","Cleaning","Cuculidae",0
"8","9","Cleaning","Cuculidae",0
"5","10","Cleaning","Cuculidae",0
"8","10","Cleaning","Cuculidae",0
"5","14","Cleaning","Cuculidae",0
"8","14","Cleaning","Cuculidae",0
"5","15","Cleaning","Cuculidae",0
"8","15","Cleaning","Cuculidae",0
"5","16","Cleaning","Cuculidae",0
"8","16","Cleaning","Cuculidae",0
"5","17","Cleaning","Cuculidae",0
"8","17","Cleaning","Cuculidae",0
"5","18","Cleaning","Cuculidae",0
"8","18","Cleaning","Cuculidae",0
"5","19","Cleaning","Cuculidae",0
"8","19","Cleaning","Cuculidae",0
"5","20","Cleaning","Cuculidae",0
"8","20","Cleaning","Cuculidae",0
"5","21","Cleaning","Cuculidae",0
"8","21","Cleaning","Cuculidae",0
"5","22","Cleaning","Cuculidae",0
"8","22","Cleaning","Cuculidae",0
"5","23","Cleaning","Cuculidae",0
